,Allentown(Pennsylvania),Rochester(New Hampshire),Rockville(Maryland),Trenton(New Jersey),Woodbridge(New Jersey),Bangor(Maine),Westbrook(Maine),Springfield(Massachusetts),Warwick(Rhode Island),Buffalo(New York),New Rochelle(New York),Columbia(Maryland),Auburn(Maine),Atlantic City(New Jersey),New Haven(Connecticut),Rutland(Vermont),New Bedford(Massachusetts),Newport(Rhode Island),Mount Vernon(New York),Cambridge(Massachusetts),Bridgeport(Connecticut),Salisbury(Maryland),Wilmington-D(Delaware),Yonkers(New York),Reading(Pennsylvania),Harrisburg(Pennsylvania),Pittsfield(Massachusetts),Lewiston(Maine),Concord(New Hampshire),Seaford(Delaware),Portland(Maine),Cumberland(Maryland),Pittsburgh(Pennsylvania),Boston(Massachusetts),Keene(New Hampshire),Washington(DC),Quincy(Massachusetts),Philadelphia(Pennsylvania),Chelsea(Massachusetts),Biddeford(Maine),Fall River(Massachusetts),Annapolis(Maryland),Providence(Rhode Island),Scranton(Pennsylvania),Stamford(Connecticut),Hagerstown(Maryland),Johnstown(Pennsylvania),Dover(Delaware),Lebanon(New Hampshire),Utica(New York),Manchester(New Hampshire),Jersey City(New Jersey),Montpelier(Vermont),Binghamton(New York),Sanford(Maine),Gaithersburg(Maryland),Middletown(New Jersey),Albany(New York),Nashua(New Hampshire),York(Pennsylvania),Tonawanda(New York),Burlington(Vermont),Lancaster(Pennsylvania),Brockton(Massachusetts),Paterson(New Jersey),Troy(New York),Winooski(Vermont),Portsmouth(New Hampshire),Worcester(Massachusetts),Laconia(New Hampshire),Hartford(Connecticut),Baltimore(Maryland),Silver Spring(Maryland),New York City(New York),Syracuse(New York),Erie(Pennsylvania),Augusta(Maine),Hamilton(New Jersey),Virginia Beach(Virginia),Newark(New Jersey)
New Rochelle(New York),0.8786510684248496,0.8580298052022969,0.728971152658746,0.8627770725515085,0.8635575268817204,0.8274816468562195,0.7609611392793908,0.8381262990500368,0.7666574142461807,0.7703366719209898,0.0,0.779626208378088,0.8381262990500368,0.8299857142197365,0.0,0.7561759909766875,0.8014574056639591,0.75492993848257,0.8627770725515085,0.8708193644283869,0.8627770725515085,0.8381262990500368,0.7248747029870926,0.8294769048389941,0.8627770725515085,0.8012467327378822,0.6818326401715004,0.8627770725515085,0.0,0.8917293233082706,0.7635301765340193,0.7758937707586585,0.7921286899234312,0.8917293233082706,0.9423076923076923,0.8118628658847195,0.7638214673507916,0.7804392986072913,0.8627770725515085,0.9559677419354838,0.8917293233082706,0.78836978810663,0.8627770725515085,0.882241701522269,0.7400456520680586,0.822719565611617,0.8381262990500368,0.8627770725515085,0.8917293233082706,0.7117910848549945,0.8627770725515085,0.8627770725515085,0.732772767076573,0.7697078256581972,0.8014574056639591,0.8447128084349683,0.7166458830001834,0.0,0.832040639341861,0.8034560525608766,0.7797876622482667,0.9416282258064516,0.789980257054975,0.8274816468562195,0.8163673560556193,0.8158870142606656,0.0,0.0,0.7704295507095021,0.8627770725515085,0.8032572955784891,0.7963423831070889,0.8340178367997916,0.8145444938480052,0.8156898667601683,0.8262016429922701,0.9208570149430739,0.808108071081436,0.7939753016151246,0.8917293233082706
Columbia(Maryland),0.8249976351186408,0.7763704712597698,0.7346464634169231,0.8699002574002574,0.8040726164369257,0.8343134286884287,0.7632392134781841,0.8783333333333334,0.7396403806802759,0.8008333333333334,0.779626208378088,0.0,0.8783333333333334,0.8368381699146057,0.0,0.7488557049054149,0.7525176808882914,0.7611627252252253,0.8699002574002574,0.8537847866419296,0.8699002574002574,0.8783333333333334,0.7308593503146915,0.8363251597462125,0.8699002574002574,0.80786191615933,0.717684331797235,0.8699002574002574,0.0,0.8742857142857143,0.7329396766896767,0.765404260168223,0.7986685937547132,0.8742857142857143,0.7346477732793522,0.8864285714285713,0.6529450045087966,0.8178789418576005,0.8699002574002574,0.7582735501904508,0.8742857142857143,0.7729480519480519,0.8699002574002574,0.7982781034213327,0.6354167712815569,0.8295120311638169,0.8783333333333334,0.8699002574002574,0.8742857142857143,0.7176677123552123,0.8699002574002574,0.8699002574002574,0.6264033392020381,0.8066326530612246,0.7525176808882914,0.851956349206349,0.7208135780659366,0.0,0.8389100607303732,0.7543942835837735,0.7918332077564202,0.7698208631375135,0.7965024231821107,0.8343134286884287,0.823107377049074,0.8226230694980695,0.0,0.0,0.7767903039993559,0.8699002574002574,0.8156653814935064,0.7886332596694439,0.8409035821535822,0.8215293367346936,0.7853266212641213,0.8330228569681696,0.7871852435090364,0.7311998256592013,0.8005304512808664,0.8742857142857143
Auburn(Maine),0.8958580662181769,0.8669826814963093,0.8203889565396313,0.9714285714285714,0.915452694235589,0.9316883116883117,0.8523188405797101,1.0,0.8259657268322043,0.9117647058823529,0.8381262990500368,0.8783333333333334,0.0,0.9345077220077219,0.0,0.8362565954359583,0.8246082256210188,0.85,0.9714285714285714,0.9271177944862155,0.9714285714285714,1.0,0.8161598396501457,0.9339348370927318,0.9714285714285714,0.9021495745633678,0.7676973909800191,0.9714285714285714,0.0,0.9398886827458255,0.8184829663090533,0.8547365754812564,0.8918832756696429,0.9398886827458255,0.789772858720227,0.8632174881648566,0.7169859735136863,0.9311714708056171,0.9714285714285714,0.8484243697478991,0.9398886827458255,0.8309470399730139,0.9714285714285714,0.8914472101972102,0.7095779098083245,0.9263265306122448,1.0,0.9714285714285714,0.9398886827458255,0.8014285714285714,0.9714285714285714,0.9714285714285714,0.6986059907834102,0.9183673469387755,0.8246082256210188,0.8981453634085212,0.8049415992812219,0.0,0.9368214285714286,0.8266646052360338,0.8381032818532819,0.8613445378151261,0.8894642857142857,0.9316883116883117,0.9191743727133928,0.9186335403726708,0.0,0.0,0.8674515140032383,0.9714285714285714,0.8375,0.8806766917293233,0.939047619047619,0.8660687432867884,0.876984126984127,0.9302471139971141,0.8547979048498437,0.8165400527547058,0.8939624354140483,0.9398886827458255
Atlantic City(New Jersey),0.8871567420952807,0.8585618193027218,0.8124206516408088,0.9619932432432432,0.875096776463964,0.939484126984127,0.8440404058950254,0.9345077220077219,0.8179432556678711,0.8589225386100385,0.8299857142197365,0.8368381699146057,0.9345077220077219,0.0,0.0,0.8281341707336664,0.8617773557139229,0.8417440878378378,0.9619932432432432,0.918112849691797,0.9619932432432432,0.9345077220077219,0.8082326114778682,0.9248636794689425,0.9619932432432432,0.8933871420401592,0.760240870712899,0.9619932432432432,0.0,0.9307596963846962,0.810533173984261,0.8464346577295381,0.883220558042784,0.9307596963846962,0.7821019230147518,0.8548331966835255,0.7194794608040876,0.8701869299811372,0.9619932432432432,0.835540882104531,0.9307596963846962,0.8228761861219246,0.9619932432432432,0.8827887280035717,0.7026858946370443,0.9173292712355211,0.9345077220077219,0.9619932432432432,0.9307596963846962,0.7936444256756756,0.9619932432432432,0.9619932432432432,0.6918205440823889,0.8582213773540304,0.8617773557139229,0.8894218231389284,0.7971233320584735,0.0,0.9277222339527026,0.8639264264264265,0.8299629205852812,0.8482648549284578,0.8808250633445945,0.939484126984127,0.9102465810865312,0.9097110017626321,0.0,0.0,0.8590260981155379,0.9619932432432432,0.8074017360823456,0.8721228218349928,0.9299268018018018,0.8576567580268238,0.8684661223723723,0.9212117746297435,0.8673986486486487,0.8086091316341998,0.8852795232457531,0.9307596963846962
New Haven(Connecticut),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rutland(Vermont),0.7938839447669386,0.7682953998912636,0.7919418992826196,0.8608523776546629,0.7830919250089293,0.8561507936507937,0.755300721033877,0.8362565954359583,0.7319473409754932,0.7686181943345205,0.7561759909766875,0.7488557049054149,0.8362565954359583,0.8281341707336664,0.0,0.0,0.8001451238390093,0.7532458304478301,0.8608523776546629,0.8215854270949765,0.8608523776546629,0.8362565954359583,0.7232576425828728,0.8276264964118514,0.8608523776546629,0.8164864231259661,0.6803115985898553,0.8608523776546629,0.0,0.8329026251334076,0.7253163313704308,0.7574432489558981,0.7903615984050718,0.8329026251334076,0.8024724802201583,0.7649587926233262,0.7526110950453055,0.7786982839429992,0.8608523776546629,0.7296762701035586,0.8329026251334076,0.736361639038399,0.8608523776546629,0.7899751695828223,0.7291842300769835,0.8208842315492679,0.8362565954359583,0.8608523776546629,0.8329026251334076,0.7102032115650969,0.8608523776546629,0.8608523776546629,0.6190847643335047,0.767990750910574,0.8001451238390093,0.7959108824982586,0.7133163569559865,0.0,0.8301845117007156,0.7981547130831909,0.7427032971066202,0.740788091475694,0.7882179582900508,0.8561507936507937,0.8145461925892503,0.8140669223473443,0.0,0.0,0.7850830991595829,0.8608523776546629,0.7363654400547405,0.9495614035087719,0.8321572983995076,0.7674854938376064,0.7771583964937929,0.8243585410640629,0.757497597298454,0.7235945766248628,0.7922040906501406,0.8329026251334076
New Bedford(Massachusetts),0.9121452581861933,0.8711779448621553,0.9095569490119535,0.8488614087275194,0.8682392266608135,0.8345771144278606,0.7650866219331373,0.8246082256210188,0.7402653041096451,0.7579119720781422,0.8014574056639591,0.7525176808882914,0.8246082256210188,0.8617773557139229,0.0,0.8001451238390093,0.0,0.7427537326365795,0.8488614087275194,0.8813903605006389,0.8488614087275194,0.8246082256210188,0.855,0.8160983368117204,0.8488614087275194,0.8872867044508834,0.7057057554791242,0.8488614087275194,0.0,0.8607228376173267,0.8113636363636364,0.8054708510426708,0.7793525083291372,0.8607228376173267,0.7552194784141153,0.8468235342555994,0.7219180569328691,0.7678516542899342,0.8488614087275194,0.8383728555958404,0.8607228376173267,0.8261693017127799,0.8488614087275194,0.8472696779542841,0.6994465880038313,0.809449986179456,0.8246082256210188,0.8488614087275194,0.8607228376173267,0.7003106622002034,0.8488614087275194,0.8488614087275194,0.6925726950513854,0.7572932684274662,1.0,0.853846911734994,0.7266081871345029,0.0,0.8186207210416014,0.9975124378109452,0.8934007554340729,0.8511399549196349,0.777238727366135,0.8345771144278606,0.8032002309138341,0.8235673406615571,0.0,0.0,0.8531602927412342,0.8488614087275194,0.9202898550724637,0.8426470588235294,0.8205660284366021,0.82335237917303,0.7663332162123438,0.812875901406779,0.870338600519326,0.8204912280701753,0.7836301999811117,0.8607228376173267
Newport(Rhode Island),0.8069309787626961,0.7809219006124846,0.7389532880595944,0.875,0.7959615982587065,0.8392045454545455,0.7677136615515772,0.85,0.7439764818893017,0.78125,0.75492993848257,0.7611627252252253,0.85,0.8417440878378378,0.0,0.7532458304478301,0.7427537326365795,0.0,0.875,0.8350877192982455,0.875,0.85,0.7351439732142857,0.8412280701754385,0.875,0.8125979623824452,0.6914921352577379,0.875,0.0,0.8465909090909091,0.7372364953886693,0.7698914007092199,0.8033507446289062,0.8465909090909091,0.7113762881854986,0.7799679487179487,0.6458145717310777,0.7914957501847745,0.875,0.7416680872510051,0.8465909090909091,0.7484633264462809,0.875,0.8029579650673401,0.6391418672905864,0.834375,0.85,0.875,0.8465909090909091,0.7218749999999999,0.875,0.875,0.6292590725806453,0.7806122448979592,0.7427537326365795,0.8089912280701754,0.7250393081761006,0.0,0.8438281249999999,0.7446059863339276,0.7549092060810811,0.7529625251279238,0.801171875,0.8392045454545455,0.8279327989514015,0.8274456521739131,0.0,0.0,0.781344194598505,0.875,0.7343882340485601,0.7932565789473685,0.8458333333333333,0.7800986842105263,0.8135265700483091,0.837906407828283,0.7699466422360726,0.7832837813487968,0.8052235171928009,0.8465909090909091
Mount Vernon(New York),0.9222068328716527,0.8924821721285537,0.8445180434966792,1.0,0.9096703980099503,0.9590909090909091,0.877387041773231,0.9714285714285714,0.8502588364449161,0.8928571428571428,0.8627770725515085,0.8699002574002574,0.9714285714285714,0.9619932432432432,0.0,0.8608523776546629,0.8488614087275194,0.875,0.0,0.9543859649122807,1.0,0.9714285714285714,0.8401645408163265,0.9614035087719298,1.0,0.9286833855799373,0.7902767260088432,1.0,0.0,0.9675324675324675,0.8425559947299078,0.8798758865248227,0.91811513671875,0.9675324675324675,0.8130014722119984,0.8886062378167641,0.7380737962640889,0.9045665716397423,1.0,0.8476206711440057,0.9675324675324675,0.8553866587957496,1.0,0.9176662457912458,0.7304478483320987,0.9535714285714285,0.9714285714285714,1.0,0.9675324675324675,0.825,1.0,1.0,0.7191532258064517,0.892128279883382,0.8488614087275194,0.9245614035087719,0.8286163522012578,0.0,0.964375,0.8509782700959172,0.8627533783783784,0.8605286001461987,0.915625,0.9590909090909091,0.946208913087316,0.9456521739130435,0.0,0.0,0.8929647938268629,1.0,0.8393008389126402,0.906578947368421,0.9666666666666667,0.8915413533834586,0.9027777777777778,0.9576073232323233,0.8799390196983686,0.840555936659256,0.9202554482203439,0.9675324675324675
Cambridge(Massachusetts),0.966282894736842,0.8590900826693015,0.8059961678284097,0.9543859649122807,0.8681766605568648,0.9153429027113238,0.8373658784642766,0.9271177944862155,0.8398835944713152,0.8521303258145363,0.8708193644283869,0.8537847866419296,0.9271177944862155,0.918112849691797,0.0,0.8215854270949765,0.8813903605006389,0.8350877192982455,0.9543859649122807,0.0,0.9543859649122807,0.9271177944862155,0.801841245972073,0.9175500153893505,0.9543859649122807,0.8863223890447121,0.7542290156996678,0.9543859649122807,0.0,0.9765512265512266,0.8041236160229296,0.8532771492112337,0.8762362006578948,0.9765512265512266,0.8205797857113647,0.9310763888888888,0.7647653304727207,0.8633056403017891,0.9543859649122807,0.8881319532207413,0.9765512265512266,0.8633600616555162,0.9543859649122807,0.8833318979127723,0.7409601351369276,0.9100751879699247,0.9271177944862155,0.9543859649122807,0.9765512265512266,0.7873684210526315,0.9543859649122807,0.9543859649122807,0.7336782629563843,0.8514347092220347,0.8813903605006389,0.96875,0.7908198168376916,0.0,0.9203859649122806,0.8835883414495184,0.8317164263917922,0.901656805300245,0.873859649122807,0.9153429027113238,0.9030485065254384,0.9025171624713958,0.0,0.0,0.8522330663891463,0.9543859649122807,0.8567489839804292,0.8652262234533702,0.9225730994152046,0.9341517857142857,0.8615984405458089,0.9139269891901471,0.9219949287280701,0.8091066596776331,0.8782788839155562,0.9765512265512266
Bridgeport(Connecticut),0.9222068328716527,0.8924821721285537,0.8445180434966792,1.0,0.9096703980099503,0.9590909090909091,0.877387041773231,0.9714285714285714,0.8502588364449161,0.8928571428571428,0.8627770725515085,0.8699002574002574,0.9714285714285714,0.9619932432432432,0.0,0.8608523776546629,0.8488614087275194,0.875,1.0,0.9543859649122807,0.0,0.9714285714285714,0.8401645408163265,0.9614035087719298,1.0,0.9286833855799373,0.7902767260088432,1.0,0.0,0.9675324675324675,0.8425559947299078,0.8798758865248227,0.91811513671875,0.9675324675324675,0.8130014722119984,0.8886062378167641,0.7380737962640889,0.9045665716397423,1.0,0.8476206711440057,0.9675324675324675,0.8553866587957496,1.0,0.9176662457912458,0.7304478483320987,0.9535714285714285,0.9714285714285714,1.0,0.9675324675324675,0.825,1.0,1.0,0.7191532258064517,0.892128279883382,0.8488614087275194,0.9245614035087719,0.8286163522012578,0.0,0.964375,0.8509782700959172,0.8627533783783784,0.8605286001461987,0.915625,0.9590909090909091,0.946208913087316,0.9456521739130435,0.0,0.0,0.8929647938268629,1.0,0.8393008389126402,0.906578947368421,0.9666666666666667,0.8915413533834586,0.9027777777777778,0.9576073232323233,0.8799390196983686,0.840555936659256,0.9202554482203439,0.9675324675324675
Salisbury(Maryland),0.8958580662181769,0.8669826814963093,0.8203889565396313,0.9714285714285714,0.915452694235589,0.9316883116883117,0.8523188405797101,1.0,0.8259657268322043,0.9117647058823529,0.8381262990500368,0.8783333333333334,1.0,0.9345077220077219,0.0,0.8362565954359583,0.8246082256210188,0.85,0.9714285714285714,0.9271177944862155,0.9714285714285714,0.0,0.8161598396501457,0.9339348370927318,0.9714285714285714,0.9021495745633678,0.7676973909800191,0.9714285714285714,0.0,0.9398886827458255,0.8184829663090533,0.8547365754812564,0.8918832756696429,0.9398886827458255,0.789772858720227,0.8632174881648566,0.7169859735136863,0.9311714708056171,0.9714285714285714,0.8484243697478991,0.9398886827458255,0.8309470399730139,0.9714285714285714,0.8914472101972102,0.7095779098083245,0.9263265306122448,1.0,0.9714285714285714,0.9398886827458255,0.8014285714285714,0.9714285714285714,0.9714285714285714,0.6986059907834102,0.9183673469387755,0.8246082256210188,0.8981453634085212,0.8049415992812219,0.0,0.9368214285714286,0.8266646052360338,0.8381032818532819,0.8613445378151261,0.8894642857142857,0.9316883116883117,0.9191743727133928,0.9186335403726708,0.0,0.0,0.8674515140032383,0.9714285714285714,0.8375,0.8806766917293233,0.939047619047619,0.8660687432867884,0.876984126984127,0.9302471139971141,0.8547979048498437,0.8165400527547058,0.8939624354140483,0.9398886827458255
Wilmington-D(Delaware),0.7798841957491953,0.749831874333144,0.7776711914052202,0.8401645408163265,0.7642728122382348,0.8057941732374768,0.7371494810696018,0.8161598396501457,0.714357324896767,0.7501469114431486,0.7248747029870926,0.7308593503146915,0.8161598396501457,0.8082326114778682,0.0,0.7232576425828728,0.855,0.7351439732142857,0.8401645408163265,0.801841245972073,0.8401645408163265,0.8161598396501457,0.0,0.8077371374865736,0.8401645408163265,0.7802468502095196,0.6639624826250496,0.8401645408163265,0.0,0.8128864713093029,0.7078856704242963,0.7392405201774859,0.7713677822578274,0.8128864713093029,0.6830550085839912,0.746575451761845,0.6201034321267812,0.7599847582995028,0.8401645408163265,0.7309324596774194,0.8128864713093029,0.7186655394075427,0.8401645408163265,0.7709906400178442,0.6136963810842114,0.8810714285714286,0.8161598396501457,0.8401645408163265,0.8128864713093029,0.6931357461734693,0.8401645408163265,0.8401645408163265,0.6042070397362574,0.7495345466174809,0.855,0.7767837070354457,0.6961740770600693,0.0,0.8102336790497449,0.8528731343283582,0.7638576458961324,0.7277246614562879,0.769275657684949,0.8057941732374768,0.7949711769803203,0.7945034244676131,0.0,0.0,0.750237355970692,0.8401645408163265,0.7868478260869565,0.7616754850295381,0.812159056122449,0.7490414317841798,0.7584818771258504,0.8045477170058365,0.7441395034440237,0.7062052925537611,0.7731659960877679,0.8128864713093029
Yonkers(New York),0.8866128849362556,0.858035491800785,0.8119226102389127,0.9614035087719298,0.8772608493120284,0.9220733652312599,0.8435229805118081,0.9339348370927318,0.8174418287224807,0.8583959899749373,0.8294769048389941,0.8363251597462125,0.9339348370927318,0.9248636794689425,0.0,0.8276264964118514,0.8160983368117204,0.8412280701754385,0.9614035087719298,0.9175500153893505,0.9614035087719298,0.9339348370927318,0.8077371374865736,0.0,0.9614035087719298,0.8928394654347468,0.759774817285695,0.9614035087719298,0.0,0.9301891091364775,0.810036289670157,0.8459157645887769,0.8826791138980263,0.9301891091364775,0.7816224680213598,0.8543091549536609,0.7677044961141071,0.8696534758922435,0.9614035087719298,0.8149054873454652,0.9301891091364775,0.8223717351229312,0.9614035087719298,0.8822475485852679,0.7438078120438886,0.916766917293233,0.9339348370927318,0.9614035087719298,0.9301891091364775,0.7931578947368421,0.9614035087719298,0.9614035087719298,0.6913964346349746,0.8576952585545496,0.8160983368117204,0.8888765774084334,0.7966346684320865,0.0,0.9271535087719298,0.8181334947588818,0.8294541251778094,0.8273152155791524,0.8802850877192983,0.9220733652312599,0.9841954022988506,0.9091533180778032,0.0,0.0,0.8584994859949489,0.9614035087719298,0.8069067714458366,0.8715881809787627,0.9293567251461988,0.8571309853581323,0.8679337231968811,0.9206470405812512,0.8459764610433439,0.8081134268232847,0.8847368168855236,0.9301891091364775
Reading(Pennsylvania),0.9222068328716527,0.8924821721285537,0.8445180434966792,1.0,0.9096703980099503,0.9590909090909091,0.877387041773231,0.9714285714285714,0.8502588364449161,0.8928571428571428,0.8627770725515085,0.8699002574002574,0.9714285714285714,0.9619932432432432,0.0,0.8608523776546629,0.8488614087275194,0.875,1.0,0.9543859649122807,1.0,0.9714285714285714,0.8401645408163265,0.9614035087719298,0.0,0.9286833855799373,0.7902767260088432,1.0,0.0,0.9675324675324675,0.8425559947299078,0.8798758865248227,0.91811513671875,0.9675324675324675,0.8130014722119984,0.8886062378167641,0.7380737962640889,0.9045665716397423,1.0,0.8476206711440057,0.9675324675324675,0.8553866587957496,1.0,0.9176662457912458,0.7304478483320987,0.9535714285714285,0.9714285714285714,1.0,0.9675324675324675,0.825,1.0,1.0,0.7191532258064517,0.892128279883382,0.8488614087275194,0.9245614035087719,0.8286163522012578,0.0,0.964375,0.8509782700959172,0.8627533783783784,0.8605286001461987,0.915625,0.9590909090909091,0.946208913087316,0.9456521739130435,0.0,0.0,0.8929647938268629,1.0,0.8393008389126402,0.906578947368421,0.9666666666666667,0.8915413533834586,0.9027777777777778,0.9576073232323233,0.8799390196983686,0.840555936659256,0.9202554482203439,0.9675324675324675
Harrisburg(Pennsylvania),0.8564381637561979,0.8288333651820817,0.9093713278495887,0.9286833855799373,0.8447957849857297,0.8906917925334854,0.8148147684179301,0.9021495745633678,0.7896212548489229,0.8291815942678011,0.8012467327378822,0.80786191615933,0.9021495745633678,0.8933871420401592,0.0,0.8164864231259661,0.8872867044508834,0.8125979623824452,0.9286833855799373,0.8863223890447121,0.9286833855799373,0.9021495745633678,0.7802468502095196,0.8928394654347468,0.9286833855799373,0.0,0.795352564102564,0.9286833855799373,0.0,0.8985313276065627,0.7824677537264426,0.8171261171880212,0.8526382735201558,0.8985313276065627,0.7599238103094728,0.8252338493831234,0.685436871922371,0.8400559462328329,0.9286833855799373,0.7871712345655539,0.8985313276065627,0.7943833782703474,0.9286833855799373,0.852221395973845,0.6783547807786341,0.8855659426780116,0.9021495745633678,0.9286833855799373,0.8985313276065627,0.7661637931034483,0.9286833855799373,0.9286833855799373,0.6678656524926687,0.8285047113337051,0.8872867044508834,0.8586248143870648,0.7695222393091619,0.0,0.8955990399686521,0.8894993894993894,0.8012247283529612,0.799158613772136,0.8503257249216302,0.8906917925334854,0.8787284968718413,0.8782114624505929,0.0,0.0,0.9615384615384616,0.9286833855799373,0.8165609526468275,0.859856371698477,0.8977272727272728,0.8279596424446697,0.838394723092999,0.8893140109955354,0.8171847479173722,0.7806103330260332,0.8546259452516517,0.8985313276065627
Pittsfield(Massachusetts),0.7287985965847942,0.7053078890110144,0.7232708173265239,0.7902767260088432,0.7750729070319194,0.7579472235812088,0.6933785588151331,0.7676973909800191,0.7110395790927508,0.7056042196507528,0.6818326401715004,0.717684331797235,0.7676973909800191,0.760240870712899,0.0,0.6803115985898553,0.7057057554791242,0.6914921352577379,0.7902767260088432,0.7542290156996678,0.7902767260088432,0.7676973909800191,0.6639624826250496,0.759774817285695,0.7902767260088432,0.795352564102564,0.0,0.7902767260088432,0.0,0.7646183907488159,0.6658523929942758,0.6953454348969654,0.7416035104963076,0.7646183907488159,0.6424961417000677,0.7209700736144381,0.5832825432645021,0.7148579086924993,0.7902767260088432,0.7001491926855005,0.7646183907488159,0.6759921681847485,0.7902767260088432,0.7252102762927322,0.5772559341000951,0.7535853065870041,0.7676973909800191,0.7902767260088432,0.7646183907488159,0.6519782989572956,0.7902767260088432,0.7902767260088432,0.568330056789021,0.70502821620614,0.7057057554791242,0.7501422731248489,0.6548362179350007,0.0,0.7789697139629688,0.7074656202060048,0.6818139152179337,0.689646954795218,0.7235971272518471,0.7579472235812088,0.7477668819550303,0.7473269039431452,0.0,0.0,0.76476208086785,0.7902767260088432,0.6634153603514673,0.7164482423948592,0.7639341684752151,0.7233514776561043,0.7134442665357613,0.7567747802061325,0.6953953275746578,0.6642717936503735,0.8587579976159198,0.7646183907488159
Lewiston(Maine),0.9222068328716527,0.8924821721285537,0.8445180434966792,1.0,0.9096703980099503,0.9590909090909091,0.877387041773231,0.9714285714285714,0.8502588364449161,0.8928571428571428,0.8627770725515085,0.8699002574002574,0.9714285714285714,0.9619932432432432,0.0,0.8608523776546629,0.8488614087275194,0.875,1.0,0.9543859649122807,1.0,0.9714285714285714,0.8401645408163265,0.9614035087719298,1.0,0.9286833855799373,0.7902767260088432,0.0,0.0,0.9675324675324675,0.8425559947299078,0.8798758865248227,0.91811513671875,0.9675324675324675,0.8130014722119984,0.8886062378167641,0.7380737962640889,0.9045665716397423,1.0,0.8476206711440057,0.9675324675324675,0.8553866587957496,1.0,0.9176662457912458,0.7304478483320987,0.9535714285714285,0.9714285714285714,1.0,0.9675324675324675,0.825,1.0,1.0,0.7191532258064517,0.892128279883382,0.8488614087275194,0.9245614035087719,0.8286163522012578,0.0,0.964375,0.8509782700959172,0.8627533783783784,0.8605286001461987,0.915625,0.9590909090909091,0.946208913087316,0.9456521739130435,0.0,0.0,0.8929647938268629,1.0,0.8393008389126402,0.906578947368421,0.9666666666666667,0.8915413533834586,0.9027777777777778,0.9576073232323233,0.8799390196983686,0.840555936659256,0.9202554482203439,0.9675324675324675
Concord(New Hampshire),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seaford(Delaware),0.9436247460507329,0.863505478228276,0.8170986265000338,0.9675324675324675,0.880135644827809,0.9279515938606847,0.8489004495078664,0.9398886827458255,0.8226530300668343,0.8638682745825602,0.8917293233082706,0.8742857142857143,0.9398886827458255,0.9307596963846962,0.0,0.8329026251334076,0.8607228376173267,0.8465909090909091,0.9675324675324675,0.9765512265512266,0.9675324675324675,0.9398886827458255,0.8128864713093029,0.9301891091364775,0.9675324675324675,0.8985313276065627,0.7646183907488159,0.9675324675324675,0.0,0.0,0.8152002806153004,0.8513084876116791,0.888306203708401,1.0,0.8402834008097165,0.9092437895823312,0.7468325214969895,0.8751975271059844,0.9675324675324675,0.8673063482570516,1.0,0.884090909090909,0.9675324675324675,0.8878718871616598,0.7235855287935292,0.9226113172541742,0.9398886827458255,0.9675324675324675,1.0,0.7982142857142857,0.9675324675324675,0.9675324675324675,0.7164744075840305,0.8631630759910643,0.8607228376173267,0.9460340007215008,0.8036585365853659,0.0,0.9330641233766233,0.8628692786088912,0.834741905054405,0.8805140591442148,0.8858969155844155,0.9279515938606847,0.915487844480585,0.914949181253529,0.0,0.0,0.8639724303909257,0.9675324675324675,0.8366592711526054,0.8771445659603554,0.9352813852813853,0.9122470721243043,0.8734668109668109,0.926516176374131,0.9003752785234076,0.8132651594949943,0.8903770245768262,1.0
